INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,STATUS,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,COMPLEXITY_LEVEL_IDENTIFIER,FUEL_MODEL_IDENTIFIER,PROJ_INCIDENT_AREA,PROJ_INC_AREA_UOM_IDENTIFIER,ANTICIPATED_COMPLETION_DATE,EXPECTED_CONTAINMENT_DATE,PCT_PERIM_TO_BE_CONTAINED,SECNDRY_FUEL_MODEL_IDENTIFIER,ADDNTL_FUEL_MODEL_IDENTIFIER,GEN_FIRE_BEHAVIOR_IDENTIFIER,FIRE_BEHAVIOR_1_IDENTIFIER,FIRE_BEHAVIOR_2_IDENTIFIER,FIRE_BEHAVIOR_3_IDENTIFIER
9022746,9022564,2018-04-18 17:00:00,2018-04-19 16:30:00,U,9338.0,91.0,7483840.0,7483858.0,9500,7483977,2018-05-31 12:00:00,,100,7483849,7483859,7484238,7484254,,
9022779,9022564,2018-04-17 17:00:00,2018-04-18 17:00:00,U,9314.0,74.0,7483840.0,7483858.0,9500,7483977,2018-05-31 12:00:00,,100,7483849,7483859,7484238,7484254,7484246,
9023825,9023789,2018-02-17 09:00:00,2018-02-17 13:15:00,F,328.0,100.0,7483837.0,7483853.0,328,7483977,2018-02-17 12:00:00,,100,,,7484238,,,
9023835,9023789,2018-02-14 09:00:00,2018-02-14 17:00:00,I,320.0,0.0,7483837.0,7483853.0,,,2018-02-18 12:00:00,,100,,,7484237,,,
9023849,9023848,2018-02-13 14:15:00,2018-02-13 19:30:00,F,352.0,100.0,7483837.0,7483849.0,352,7483977,2018-02-13 12:00:00,,100,,,7484238,,,
9023875,9023874,2018-04-15 06:00:00,2018-04-15 18:00:00,F,365.0,100.0,7483836.0,7483857.0,365,7483977,2018-04-15 12:00:00,,100,7483859,,7484238,,,
9023889,9023874,2018-04-12 17:30:00,2018-04-13 18:00:00,I,360.0,85.0,7483837.0,7483857.0,375,7483977,2018-04-15 12:00:00,,100,7483859,,7484236,,,
9023914,9023913,2018-04-14 00:45:00,2018-04-14 20:00:00,F,44162.0,100.0,7483836.0,7483849.0,44162,7483977,2018-04-15 12:00:00,,100,7483851,,7484238,,,
9023925,9023913,2018-04-13 00:45:00,2018-04-13 21:00:00,U,39688.0,90.0,7483837.0,7483849.0,39688,7483977,2018-04-15 12:00:00,,100,7483851,,7484238,,,
9023936,9023913,2018-04-12 16:00:00,2018-04-13 00:00:00,I,60000.0,0.0,7483838.0,7483849.0,,,2018-04-14 12:00:00,,100,7483851,,7484235,7484243,7484251,
9023967,9023966,2018-03-18 22:00:00,2018-03-18 22:10:00,F,2.0,100.0,7483836.0,7483857.0,,,2018-03-18 12:00:00,,100,,,7484237,,,
9023978,9023977,2018-04-14 12:15:00,2018-04-14 13:30:00,F,0.0,100.0,7483837.0,7483857.0,,,2018-04-14 12:00:00,,100,,,7484237,,,
9023987,9023986,2018-04-14 10:30:00,2018-04-14 13:00:00,F,1.0,100.0,7483837.0,7483850.0,,,2018-04-14 12:00:00,,100,7483853,,7484237,,,
9025854,9025814,2018-07-18 05:00:00,2018-07-18 20:00:00,U,500.0,8.0,7483839.0,7483850.0,7500,7483977,2018-09-30 12:00:00,,0,7483858,,7484236,7484244,7484247,7484241
9025877,9025814,2018-07-17 21:00:00,2018-07-18 10:00:00,I,21.0,0.0,7483839.0,7483850.0,,,,,0,7483858,,7484236,7484244,7484245,7484250
9026218,9025814,2018-07-18 22:00:00,2018-07-19 20:00:00,U,1030.0,8.0,7483839.0,7483850.0,7500,7483977,2018-09-30 12:00:00,,0,7483858,,7484236,7484244,7484247,7484241
9026545,9025814,2018-07-22 22:00:00,2018-07-23 22:30:00,U,4926.0,12.0,7483839.0,7483850.0,10000,7483977,2018-09-30 12:00:00,,0,7483858,,7484236,7484253,7484241,7484239
9011159,9011139,2018-06-03 19:00:00,2018-06-04 17:45:00,F,1221.0,100.0,7483837.0,7483858.0,1221,7483977,2018-06-04 12:00:00,,100,7483853,,7484238,7484254,,
9019571,9019570,2018-04-13 08:00:00,2018-04-13 16:45:00,U,264.0,100.0,7483836.0,7483858.0,,,2018-04-13 12:00:00,,100,7483857,,7484238,,,
9019580,9019570,2018-04-14 12:00:00,2018-04-14 15:00:00,U,264.0,100.0,7483836.0,7483858.0,,,2018-04-15 12:00:00,,100,7483857,,7484238,,,
9019589,9019570,2018-04-15 08:00:00,2018-04-15 11:00:00,F,264.0,100.0,7483836.0,7483858.0,,,2018-04-15 12:00:00,,100,7483857,,7484238,,,
9021901,9021840,2018-04-22 18:00:00,2018-04-23 17:15:00,U,286747.0,87.0,7483840.0,7483851.0,300000,7483977,2018-04-28 12:00:00,,100,7483853,,7484238,7484246,7484254,
9013177,9013150,2018-04-17 14:00:00,2018-04-18 14:00:00,U,1040.0,96.0,7483837.0,7483857.0,1040,7483977,2018-04-21 12:00:00,,100,7483853,,7484238,7484246,7484254,7484245
9019775,9019774,2018-04-17 10:00:00,2018-04-17 12:00:00,F,378.0,100.0,7483837.0,7483858.0,,,2018-04-17 12:00:00,,100,,,7484238,,,
9019815,9019814,2018-02-14 07:00:00,2018-02-14 14:30:00,F,450.0,100.0,7483837.0,7483851.0,700,7483977,2018-02-06 12:00:00,,100,,,7484238,,,
9019828,9019814,2018-02-01 17:00:00,2018-02-02 22:00:00,I,450.0,75.0,7483837.0,7483851.0,700,7483977,2018-02-06 12:00:00,,100,,,7484238,,,
9021932,9021840,2018-04-18 18:00:00,2018-04-19 18:00:00,U,289078.0,25.0,7483840.0,7483851.0,300000,7483977,2018-04-28 12:00:00,,100,7483853,,7484238,7484246,7484254,
9013272,9013271,2018-04-09 16:30:00,2018-04-09 18:00:00,F,0.0,100.0,7483837.0,7483849.0,,,2018-04-09 12:00:00,,100,,,7484237,7484246,7484242,
9013281,9013280,2018-04-13 15:30:00,2018-04-16 07:00:00,F,209.0,100.0,7483837.0,7483857.0,209,7483977,2018-04-16 12:00:00,,100,7483858,7483860,7484235,7484241,7484242,7484243
9020094,9020093,2018-04-17 22:30:00,2018-04-18 22:00:00,F,667.0,100.0,7483837.0,7483851.0,,,2018-04-18 12:00:00,,100,7483853,7483857,7484235,7484242,,
9020109,9020108,2018-04-25 16:00:00,2018-04-26 16:30:00,F,60.0,85.0,7483837.0,7483858.0,,,2018-04-27 12:00:00,,100,,,7484238,7484254,7484246,
9011173,9011139,2018-06-02 19:00:00,2018-06-03 16:30:00,U,1221.0,100.0,7483837.0,7483858.0,1221,7483977,2018-06-04 12:00:00,,100,7483853,,7484238,,,
9011752,9011532,2018-06-22 14:00:00,2018-06-23 14:00:00,U,416.0,70.0,7483838.0,7483858.0,450,7483977,2018-07-15 12:00:00,,100,7483849,,7484238,,,
9012946,9012935,2018-04-19 08:00:00,2018-04-19 16:00:00,F,26979.0,100.0,7483838.0,7483851.0,,,2018-04-19 12:00:00,,100,7483853,,7484238,,,
9012955,9012935,2018-04-18 08:00:00,2018-04-18 15:00:00,U,26979.0,100.0,7483838.0,7483851.0,,,2018-04-19 12:00:00,,100,7483853,,7484238,,,
9012965,9012935,2018-04-17 12:00:00,2018-04-17 14:00:00,U,26979.0,100.0,7483838.0,7483851.0,,,2018-04-18 12:00:00,,100,7483853,,7484238,,,
9012975,9012935,2018-04-13 14:15:00,2018-04-13 18:30:00,I,5000.0,0.0,7483838.0,7483851.0,,,2018-04-15 12:00:00,,100,7483853,,7484236,7484243,7484242,
9012988,9012935,2018-04-14 07:30:00,2018-04-14 18:45:00,U,26979.0,60.0,7483838.0,7483851.0,,,2018-04-17 12:00:00,,100,7483853,,7484236,,,
9013002,9012935,2018-04-15 08:00:00,2018-04-15 16:00:00,U,26979.0,75.0,7483838.0,7483851.0,,,2018-04-18 12:00:00,,100,7483853,,7484236,,,
9013017,9013016,2018-04-20 08:00:00,2018-04-20 16:00:00,F,1109.0,100.0,7483836.0,7483851.0,,,2018-04-20 12:00:00,,100,7483853,,7484238,7484254,,
9013028,9013016,2018-04-13 15:45:00,2018-04-13 16:30:00,I,1000.0,20.0,7483836.0,7483851.0,,,2018-04-16 12:00:00,,100,7483853,,7484236,,,
9013046,9013016,2018-04-19 08:00:00,2018-04-19 16:00:00,U,1109.0,100.0,7483838.0,7483851.0,,,2018-04-20 12:00:00,,100,7483853,,7484238,,,
9013057,9013016,2018-04-14 11:15:00,2018-04-14 16:30:00,U,1109.0,90.0,7483838.0,7483851.0,,,2018-04-16 12:00:00,,100,7483853,,7484237,,,
9014003,9013991,2018-05-29 09:30:00,2018-05-29 15:30:00,U,82461.0,97.0,7483837.0,7483855.0,,,2018-05-31 12:00:00,,96,7483851,7483858,,,,
9014985,9014972,2018-03-15 10:45:00,2018-03-16 14:00:00,F,263.0,100.0,7483836.0,,263,7483977,2018-03-02 12:00:00,,100,7483850,,7484238,,,
9015007,9015006,2018-03-02 12:00:00,2018-03-02 19:00:00,I,41.0,100.0,7483836.0,7483849.0,41,7483977,2018-03-02 12:00:00,,100,,,7484238,,,
9015016,9015006,2018-04-12 06:00:00,2018-04-12 08:15:00,F,41.0,100.0,7483836.0,7483849.0,41,7483977,2018-03-02 12:00:00,,100,,,7484238,,,
9015034,9015033,2018-06-03 16:00:00,2018-06-03 20:00:00,F,300.0,0.0,7483837.0,7483851.0,,,2018-06-04 12:00:00,,100,,,7484236,7484243,,
9015056,9015055,2018-01-10 13:45:00,2018-01-10 14:00:00,F,6.0,100.0,7483836.0,7483849.0,6,7483977,2018-01-06 12:00:00,,100,,,7484238,,,
9015064,9015055,2018-01-04 13:00:00,2018-01-04 18:00:00,I,6.0,100.0,7483836.0,7483849.0,6,7483977,2018-01-06 12:00:00,,0,,,7484237,,,
9015080,9015079,2018-02-15 20:15:00,2018-02-16 12:30:00,U,500.0,80.0,7483837.0,7483851.0,500,7483977,2018-02-17 12:00:00,,100,7483853,,7484238,7484254,,
9015090,9015079,2018-02-16 12:30:00,2018-02-17 13:30:00,F,500.0,100.0,7483837.0,7483851.0,500,7483977,2018-02-17 12:00:00,,100,7483853,,7484238,7484254,,
9015099,9015079,2018-02-15 15:00:00,2018-02-15 20:15:00,I,400.0,59.0,7483837.0,7483851.0,400,7483977,2018-02-17 12:00:00,,100,7483853,,7484236,7484242,,
9015118,9015117,2018-03-08 09:00:00,2018-03-08 09:30:00,F,1.0,100.0,7483836.0,7483853.0,1,7483977,2018-03-08 12:00:00,,100,,,7484238,,,
9015127,9015117,2018-03-02 14:30:00,2018-03-02 18:00:00,I,1.0,100.0,7483836.0,7483853.0,1,7483977,2018-03-02 12:00:00,,100,,,7484237,,,
9015142,9015141,2018-03-26 09:15:00,2018-03-26 13:00:00,F,180.0,100.0,7483836.0,7483858.0,180,7483977,2018-03-26 12:00:00,,100,,,7484237,7484243,7484245,7484244
9017230,9017179,2018-04-20 08:00:00,2018-04-20 17:00:00,F,42795.0,100.0,7483839.0,7483849.0,42795,7483977,2018-04-19 12:00:00,,100,7483851,7483853,7484238,,,
9017260,9017259,2018-04-17 16:00:00,2018-04-18 17:00:00,F,4665.0,90.0,7483837.0,7483849.0,5000,,2018-04-19 12:00:00,,100,7483851,,7484236,7484243,,
9017298,9017297,2018-03-20 08:00:00,2018-03-21 09:00:00,F,250.0,100.0,7483837.0,7483849.0,,,2018-03-19 12:00:00,,100,7483851,7483857,7484238,,,
9017313,9017297,2018-03-14 16:45:00,2018-03-15 00:45:00,I,250.0,50.0,7483837.0,7483849.0,,,2018-03-17 12:00:00,,100,7483851,7483857,7484237,7484246,7484254,
9017327,9017297,2018-03-15 09:00:00,2018-03-15 15:00:00,U,250.0,100.0,7483837.0,7483849.0,,,2018-03-19 12:00:00,,100,7483851,7483857,7484236,7484242,,
9017343,9017342,2018-03-15 21:00:00,2018-03-19 08:30:00,F,102.0,100.0,7483837.0,7483857.0,102,7483977,2018-03-15 12:00:00,,100,7483849,,7484238,,,
9017355,9017342,2018-03-15 15:42:00,2018-03-15 21:00:00,I,102.0,72.0,7483837.0,7483857.0,102,7483977,2018-03-15 12:00:00,,100,7483849,,7484237,7484242,,
9017368,9017367,2018-03-16 15:45:00,2018-03-16 15:53:00,F,160.0,100.0,7483837.0,7483855.0,,,2018-03-15 12:00:00,,100,,,7484238,,,
9018866,9018649,2018-05-01 19:00:00,2018-05-02 18:00:00,U,26072.0,86.0,7483838.0,7483858.0,27000,7483977,2018-05-11 12:00:00,,100,7483849,7483861,7484238,7484246,7484254,
9018895,9018649,2018-04-13 20:00:00,2018-04-14 17:45:00,U,2644.0,3.0,7483838.0,7483858.0,,,2018-04-25 12:00:00,,100,,,7484237,7484245,7484246,
9019517,9018649,2018-04-24 20:00:00,2018-04-25 20:00:00,U,21513.0,32.0,7483839.0,7483858.0,27000,7483977,2018-05-11 12:00:00,,100,7483849,7483861,7484236,7484247,7484251,7484245
9022815,9022564,2018-04-14 20:15:00,2018-04-15 17:00:00,U,6682.0,0.0,7483840.0,7483858.0,,,2018-05-31 12:00:00,,100,7483849,7483859,7484237,7484244,7484246,7484249
9022847,9022564,2018-04-14 09:00:00,2018-04-14 19:00:00,U,6106.0,0.0,7483840.0,7483858.0,,,2018-05-31 12:00:00,,100,,,7484237,7484250,,
9022867,9022564,2018-04-15 17:00:00,2018-04-16 17:00:00,U,8001.0,35.0,7483840.0,7483858.0,9500,7483977,2018-05-31 12:00:00,,100,7483849,7483859,7484236,7484242,7484251,7484248
9024000,9023999,2018-06-17 17:00:00,2018-06-18 16:00:00,U,81.0,95.0,7483837.0,7483856.0,81,7483977,2018-06-20 12:00:00,,100,7483860,7483851,7484238,7484254,,
9024014,9023999,2018-06-16 18:00:00,2018-06-17 15:45:00,U,91.0,95.0,7483837.0,7483856.0,81,7483977,2018-06-20 12:00:00,,100,7483860,7483851,7484238,7484254,7484246,
9024030,9023999,2018-06-18 19:15:00,2018-06-19 19:15:00,F,91.0,100.0,7483837.0,7483856.0,81,7483977,2018-06-20 12:00:00,,100,7483860,7483851,7484238,,,
9024043,9023999,2018-06-12 12:15:00,2018-06-13 19:15:00,I,91.0,20.0,7483838.0,7483856.0,,,2018-06-21 12:00:00,,100,7483860,7483851,7484236,7484253,7484244,7484247
9024666,9024251,2018-08-04 20:00:00,2018-08-05 20:00:00,U,8729.0,0.0,7483840.0,7483858.0,15000,7483977,2018-09-01 12:00:00,,100,,,7484236,7484243,7484247,7484251
9025884,9025814,2018-07-17 20:00:00,2018-07-18 16:30:00,U,300.0,8.0,7483839.0,7483850.0,7500,7483977,2018-09-30 12:00:00,,0,7483858,,7484236,7484245,7484247,7484241
9011082,9011081,2018-04-18 12:00:00,2018-04-19 12:00:00,F,2700.0,100.0,7483838.0,7483858.0,2800,7483977,2018-04-20 12:00:00,,100,,,7484238,,,
9011099,9011081,2018-04-16 12:00:00,2018-04-17 12:00:00,U,2700.0,100.0,7483838.0,7483858.0,2800,7483977,2018-04-20 12:00:00,,100,,,7484238,,,
9011190,9011139,2018-05-28 18:45:00,2018-05-29 18:30:00,U,1200.0,25.0,7483838.0,7483858.0,5000,7483977,2018-06-09 12:00:00,,100,7483853,,7484238,7484247,7484246,7484254
9011219,9011139,2018-05-28 19:00:00,2018-05-29 18:45:00,U,1200.0,25.0,7483838.0,7483858.0,5000,7483977,2018-06-09 12:00:00,,100,7483853,,7484238,7484247,7484243,
9011249,9011139,2018-05-28 07:00:00,2018-05-28 17:30:00,I,1500.0,5.0,7483838.0,7483858.0,5000,7483977,2018-06-09 12:00:00,,100,7483853,,7484236,7484243,7484247,7484251
9011772,9011532,2018-06-24 16:00:00,2018-06-25 16:00:00,U,416.0,75.0,7483838.0,7483858.0,450,7483977,2018-07-15 12:00:00,,100,7483849,,7484238,,,
9013073,9013016,2018-04-15 08:00:00,2018-04-15 15:00:00,U,1109.0,90.0,7483838.0,7483851.0,,,2018-04-17 12:00:00,,100,7483853,,7484237,,,
9013085,9013016,2018-04-16 10:00:00,2018-04-16 14:00:00,U,1109.0,90.0,7483838.0,7483851.0,,,2018-04-17 12:00:00,,100,7483853,,7484237,,,
9013097,9013016,2018-04-18 08:00:00,2018-04-18 16:00:00,U,1109.0,90.0,7483838.0,7483851.0,,,2018-04-20 12:00:00,,100,7483853,,7484237,,,
9013108,9013016,2018-04-17 08:00:00,2018-04-17 11:00:00,U,1109.0,90.0,7483838.0,7483851.0,,,2018-04-18 12:00:00,,100,7483853,,7484237,,,
9013123,9013122,2018-04-13 16:00:00,2018-04-16 10:00:00,F,150.0,100.0,7483836.0,7483857.0,,,2018-04-20 12:00:00,,100,7483859,,7484236,7484243,,
9013151,9013150,2018-04-19 14:00:00,2018-04-20 14:00:00,U,1040.0,98.0,7483837.0,7483857.0,1040,7483977,2018-04-21 12:00:00,,100,7483853,,7484238,7484245,7484246,7484254
9013164,9013150,2018-04-18 14:00:00,2018-04-19 14:00:00,U,1040.0,97.0,7483837.0,7483857.0,1040,7483977,2018-04-21 12:00:00,,100,7483853,,7484238,7484246,7484254,
9014013,9013991,2018-05-29 15:45:00,2018-05-29 16:00:00,U,82461.0,97.0,7483837.0,7483855.0,,,2018-05-31 12:00:00,,100,7483851,7483858,,,,
9014310,9013991,2018-05-13 06:00:00,2018-05-13 14:00:00,U,82461.0,5.0,7483839.0,7483855.0,,,2018-05-31 12:00:00,,100,7483851,,7484237,7484245,7484246,7484254
9015158,9015157,2018-05-11 10:00:00,2018-05-11 12:30:00,F,1.0,100.0,7483836.0,7483849.0,1,7483977,2018-05-11 12:00:00,,100,,,7484237,7484243,7484245,
9015171,9015170,2018-05-09 13:30:00,2018-05-09 19:30:00,F,1.0,100.0,7483836.0,7483858.0,1,7483977,2018-05-09 12:00:00,,100,,,7484237,7484243,7484245,
9015184,9015183,2018-05-31 19:00:00,2018-06-01 11:00:00,F,450.0,100.0,7483837.0,7483849.0,450,7483977,2018-06-04 12:00:00,,100,7483858,,7484238,,,
9015203,9015183,2018-05-30 15:00:00,2018-05-30 17:00:00,U,450.0,95.0,7483837.0,7483849.0,450,7483977,2018-06-04 12:00:00,,100,7483858,,7484236,,,
9015221,9015183,2018-05-28 19:00:00,2018-05-30 15:00:00,I,450.0,0.0,7483837.0,7483849.0,450,7483977,2018-06-04 12:00:00,,100,7483858,,7484236,,,
9015254,9015253,2018-03-24 20:45:00,2018-03-27 12:00:00,F,1894.0,100.0,7483837.0,7483857.0,1894,7483977,2018-03-24 12:00:00,,100,7483849,,7484238,,,
9015266,9015253,2018-03-24 12:00:00,2018-03-24 20:45:00,I,1894.0,75.0,7483837.0,7483857.0,1894,7483977,2018-03-24 12:00:00,,100,7483849,,7484237,,,
9015311,9015310,2018-03-14 18:35:00,2018-03-19 08:30:00,U,1728.0,100.0,7483837.0,7483851.0,1728,7483977,2018-03-14 12:00:00,,100,7483849,7483857,7484238,,,
9015322,9015310,2018-03-19 08:30:00,2018-03-19 08:45:00,F,1728.0,100.0,7483837.0,7483851.0,1728,7483977,2018-03-14 12:00:00,,100,7483849,7483857,7484238,,,
9015334,9015310,2018-03-14 13:30:00,2018-03-14 18:35:00,I,1728.0,74.0,7483837.0,7483851.0,1728,7483977,2018-03-14 12:00:00,,100,7483849,7483857,7484236,7484243,7484244,
9017378,9017377,2018-03-20 08:00:00,2018-03-21 09:00:00,F,180.0,90.0,7483837.0,7483857.0,,,2018-03-20 12:00:00,,100,,,7484238,,,
9017390,9017377,2018-03-16 16:45:00,2018-03-16 21:00:00,I,180.0,90.0,7483837.0,7483857.0,,,2018-03-20 12:00:00,,100,,,7484236,7484242,,
9017413,9017412,2018-03-20 19:00:00,2018-03-21 13:00:00,U,4300.0,75.0,7483836.0,7483851.0,5000,7483977,2018-03-28 12:00:00,,100,,,7484238,,,
9017425,9017412,2018-03-20 07:30:00,2018-03-23 10:45:00,U,4300.0,90.0,7483836.0,7483851.0,5000,7483977,2018-03-28 12:00:00,,100,,,7484238,,,
9017436,9017412,2018-03-23 17:00:00,2018-03-25 10:00:00,F,4300.0,100.0,7483836.0,7483851.0,5000,7483977,2018-03-28 12:00:00,,100,,,7484238,,,
9017447,9017412,2018-03-19 18:15:00,2018-03-20 07:15:00,U,4300.0,60.0,7483836.0,7483851.0,5000,7483977,2018-03-28 12:00:00,,100,,,7484235,,,
9017461,9017412,2018-03-16 18:00:00,2018-03-18 18:00:00,I,10.0,0.0,7483836.0,7483851.0,5000,7483977,2018-03-28 12:00:00,,100,,,7484235,,,
9017480,9017479,2018-03-17 17:00:00,2018-03-18 19:00:00,F,108.0,100.0,7483837.0,7483855.0,108,7483977,2018-03-18 12:00:00,,100,,,7484238,7484254,,
9017497,9017496,2018-03-18 15:15:00,2018-03-19 12:00:00,F,175.0,100.0,7483837.0,7483855.0,,,2018-03-17 12:00:00,,100,7483855,7483855,7484238,7484254,,
9017509,9017496,2018-03-17 16:01:00,2018-03-17 19:00:00,I,181.0,0.0,7483837.0,7483855.0,,,2018-03-17 12:00:00,,100,7483855,7483855,7484236,7484243,7484242,7484243
9017532,9017531,2018-03-19 07:00:00,2018-03-19 18:00:00,U,300.0,70.0,7483837.0,7483850.0,310,7483977,2018-03-18 12:00:00,,100,,,7484238,,,
9017542,9017531,2018-03-17 07:00:00,2018-03-18 21:30:00,I,300.0,60.0,7483837.0,7483850.0,310,7483977,2018-03-18 12:00:00,,100,,,7484237,,,
9018926,9018649,2018-04-14 20:30:00,2018-04-15 20:00:00,U,2644.0,3.0,7483838.0,7483858.0,,,2018-04-25 12:00:00,,100,,,7484237,7484245,7484246,
9018959,9018649,2018-04-29 18:00:00,2018-04-30 19:00:00,U,26026.0,63.0,7483838.0,7483858.0,27000,7483977,2018-05-11 12:00:00,,100,7483849,7483861,7484237,7484245,7484244,7484254
9019598,9019570,2018-04-11 17:00:00,2018-04-12 17:00:00,I,264.0,95.0,7483837.0,7483858.0,,,2018-04-12 12:00:00,,100,7483857,,7484238,7484254,,
9019617,9019616,2018-04-15 17:00:00,2018-04-16 15:00:00,F,257.0,100.0,7483838.0,7483850.0,257.4,7483977,2018-04-16 12:00:00,,100,7483849,,7484238,7484254,,
9019627,9019616,2018-04-14 15:00:00,2018-04-15 14:15:00,U,257.0,77.0,7483838.0,7483850.0,257.4,7483977,2018-04-16 12:00:00,,100,7483849,,7484238,7484254,,
9019637,9019616,2018-04-13 16:30:00,2018-04-14 14:00:00,I,257.0,40.0,7483838.0,7483850.0,257.4,7483977,2018-04-16 12:00:00,,100,7483849,,7484235,7484243,7484240,7484251
9019654,9019653,2018-04-14 11:30:00,2018-04-19 18:00:00,F,4517.0,100.0,7483836.0,7483851.0,4517,7483977,2018-04-19 12:00:00,,100,,,7484237,7484243,7484244,
9019666,9019665,2018-04-16 16:15:00,2018-04-22 10:30:00,F,1042.0,100.0,7483837.0,7483851.0,1020,7483977,2018-04-20 12:00:00,,100,7483849,,7484238,,,
9019676,9019665,2018-04-15 17:30:00,2018-04-16 16:15:00,I,500.0,90.0,7483837.0,7483851.0,1020,7483977,2018-04-20 12:00:00,,100,7483849,,7484236,7484243,7484245,7484254
9019749,9019748,2018-01-10 17:15:00,2018-01-10 22:00:00,I,300.0,95.0,7483836.0,7483851.0,,,2018-01-11 12:00:00,,100,,,7484238,7484254,,
9019762,9019748,2018-01-11 08:00:00,2018-01-11 17:00:00,F,300.0,100.0,7483836.0,7483851.0,,,2018-01-11 12:00:00,,100,,,7484238,,,
9022902,9022564,2018-04-16 17:00:00,2018-04-17 17:00:00,U,9304.0,68.0,7483840.0,7483858.0,9500,7483977,2018-05-31 12:00:00,,100,7483849,7483859,7484236,7484242,7484251,7484247
9022939,9022938,2018-04-04 15:00:00,2018-04-04 19:00:00,F,1783.0,100.0,7483837.0,7483849.0,1783,7483977,2018-04-04 12:00:00,,100,,,7484236,7484242,,
9022962,9022961,2018-04-16 09:00:00,2018-04-16 10:00:00,U,1450.0,100.0,7483836.0,7483851.0,,,2018-04-16 12:00:00,,100,7483849,,7484238,,,
9022973,9022961,2018-04-14 10:30:00,2018-04-14 14:00:00,U,1450.0,100.0,7483836.0,7483851.0,,,2018-04-16 12:00:00,,100,7483849,,7484238,,,
9022985,9022961,2018-04-17 12:00:00,2018-04-17 13:00:00,F,1450.0,100.0,7483836.0,7483851.0,,,2018-04-17 12:00:00,,100,7483849,,7484238,,,
9022996,9022961,2018-04-15 10:00:00,2018-04-15 13:00:00,U,1450.0,100.0,7483836.0,7483851.0,,,2018-04-17 12:00:00,,100,7483849,,7484238,,,
9023007,9022961,2018-04-12 15:00:00,2018-04-12 19:15:00,I,1000.0,20.0,7483836.0,7483851.0,,,2018-04-14 12:00:00,,100,7483849,,7484237,7484242,7484243,7484253
9023024,9022961,2018-04-13 10:00:00,2018-04-13 13:00:00,U,1750.0,80.0,7483836.0,7483851.0,,,2018-04-15 12:00:00,,100,7483849,,7484237,,,
9024071,9023999,2018-06-14 16:00:00,2018-06-15 16:00:00,U,81.0,74.0,7483839.0,7483856.0,81,7483977,2018-06-20 12:00:00,,100,7483860,7483851,7484238,7484246,,
9024095,9023999,2018-06-15 16:00:00,2018-06-16 15:00:00,U,91.0,95.0,7483839.0,7483856.0,81,7483977,2018-06-20 12:00:00,,100,7483860,7483851,7484238,7484254,,
9026244,9025814,2018-07-31 21:30:00,2018-08-01 22:00:00,U,16428.0,18.0,7483839.0,7483850.0,28000,7483977,2018-09-30 12:00:00,,100,7483858,,7484236,7484247,7484251,7484242
9026585,9025814,2018-08-06 20:00:00,2018-08-06 21:00:00,F,28723.0,18.0,7483840.0,7483850.0,,7483977,2018-10-31 12:00:00,,100,7483858,,,,,
9011277,9011139,2018-06-01 17:00:00,2018-06-02 13:00:00,U,1221.0,90.0,7483839.0,7483858.0,1221,7483977,2018-06-04 12:00:00,,100,7483853,,7484238,7484250,7484246,
9011302,9011139,2018-05-31 19:00:00,2018-06-01 17:00:00,U,1221.0,90.0,7483839.0,7483858.0,1221,7483977,2018-06-01 12:00:00,,100,7483853,,7484238,7484250,7484246,
9011789,9011532,2018-06-25 16:00:00,2018-06-26 16:00:00,U,416.0,75.0,7483838.0,7483858.0,416,7483977,2018-07-15 12:00:00,,100,7483849,,7484238,,,
9013190,9013150,2018-04-16 06:00:00,2018-04-16 16:00:00,U,1040.0,60.0,7483837.0,7483857.0,1040,7483977,2018-04-21 12:00:00,,100,7483853,,7484238,,,
9013208,9013150,2018-04-26 06:00:00,2018-04-26 14:00:00,F,1040.0,100.0,7483837.0,7483857.0,1040,7483977,2018-04-21 12:00:00,,100,7483853,,7484238,,,
9013218,9013150,2018-04-17 06:00:00,2018-04-17 17:00:00,U,1040.0,95.0,7483837.0,7483857.0,1040,7483977,2018-04-21 12:00:00,,100,7483853,,7484238,,,
9013231,9013150,2018-04-13 21:00:00,2018-04-14 13:00:00,I,250.0,10.0,7483837.0,7483857.0,750,7483977,2018-04-21 12:00:00,,100,7483853,,7484237,7484245,7484246,7484244
9013249,9013150,2018-04-14 14:00:00,2018-04-15 14:00:00,U,925.0,50.0,7483837.0,7483857.0,925,7483977,2018-04-21 12:00:00,,100,7483853,,7484236,7484245,7484244,7484241
9014023,9013991,2018-05-29 07:00:00,2018-05-29 14:00:00,F,82461.0,97.0,7483837.0,7483855.0,,,2018-05-31 12:00:00,,96,7483851,7483858,7484238,,,
9015349,9015348,2018-03-27 15:30:00,2018-04-02 18:00:00,F,3951.0,100.0,7483836.0,7483849.0,3951,7483977,2018-04-03 12:00:00,,100,7483851,,7484238,,,
9015358,9015348,2018-03-25 17:30:00,2018-03-27 15:15:00,U,3951.0,80.0,7483836.0,7483849.0,3951,7483977,2018-04-03 12:00:00,,100,7483851,,7484238,,,
9015371,9015348,2018-03-24 19:00:00,2018-03-25 17:30:00,I,3951.0,60.0,7483836.0,7483849.0,3951,7483977,2018-04-03 12:00:00,,100,7483851,,7484235,7484251,7484247,
