INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,STATUS,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,COMPLEXITY_LEVEL_IDENTIFIER,FUEL_MODEL_IDENTIFIER,PROJ_INCIDENT_AREA,PROJ_INC_AREA_UOM_IDENTIFIER,ANTICIPATED_COMPLETION_DATE,EXPECTED_CONTAINMENT_DATE,PCT_PERIM_TO_BE_CONTAINED,SECNDRY_FUEL_MODEL_IDENTIFIER,ADDNTL_FUEL_MODEL_IDENTIFIER,GEN_FIRE_BEHAVIOR_IDENTIFIER,FIRE_BEHAVIOR_1_IDENTIFIER,FIRE_BEHAVIOR_2_IDENTIFIER,FIRE_BEHAVIOR_3_IDENTIFIER
4369463,4367985,08/29/2016 08:00:00,08/29/2016 20:00:00,U,46344,70,2989918,2989928,,2990055,09/03/2016 12:00:00,,100,,,,,,
4370853,4370645,06/14/2016 19:45:00,06/15/2016 20:00:00,U,4087,80,2989917,2989931,4087,2990055,07/15/2016 12:00:00,,100,2989929,,2990316,,,
4370887,4370645,06/16/2016 19:00:00,06/17/2016 19:00:00,U,4087,90,2989916,2989931,4087,2990055,07/15/2016 12:00:00,,100,2989929,,2990316,,,
4370916,4370645,06/17/2016 19:00:00,06/18/2016 19:00:00,U,4087,95,2989916,2989931,4087,2990055,07/15/2016 12:00:00,,100,2989929,,2990316,,,
4370944,4370645,06/18/2016 19:00:00,06/19/2016 19:00:00,U,4087,97,2989916,2989931,4087,2990055,06/22/2016 12:00:00,,100,2989929,,2990316,,,
4370972,4370645,06/08/2016 18:00:00,06/08/2016 23:00:00,I,619,0,2989916,2989931,,,07/15/2016 12:00:00,,100,2989929,,2990313,2990321,2990329,
4372089,4371632,07/25/2016 00:00:00,07/26/2016 00:00:00,U,14385,38,2989916,2989938,,,11/01/2016 12:00:00,,,,,,,,
4373120,4373061,11/08/2016 07:00:00,11/08/2016 21:00:00,U,125,80,2989914,2989935,125,2990055,11/08/2016 12:00:00,,100,2989936,,2990314,,,
4373191,4373190,09/17/2016 19:00:00,09/18/2016 19:00:00,U,2565,40,2989916,2989928,2600,2990055,10/01/2016 12:00:00,,100,,,,,,
4373223,4373190,09/16/2016 19:00:00,09/17/2016 19:00:00,U,2300,40,2989916,2989936,3000,2990055,10/01/2016 12:00:00,,,,,,,,
4361397,4361201,08/22/2016 19:00:00,08/23/2016 19:00:00,U,212,0,2989916,2989936,,,10/21/2016 12:00:00,,,,,,,,
4361638,4361201,09/05/2016 19:00:00,09/06/2016 19:00:00,U,615,0,2989916,2989936,2190,2990055,10/21/2016 12:00:00,,,,,,,,
4362278,4362234,11/15/2016 06:00:00,11/15/2016 16:00:00,U,2402,85,2989916,2989935,2402,2990055,11/18/2016 12:00:00,,,,,,,,
4362295,4362234,11/17/2016 16:00:00,11/18/2016 16:00:00,U,2402,95,2989916,2989935,2402,2990055,11/30/2016 12:00:00,,,,,,,,
4362630,4362536,10/25/2016 19:00:00,10/26/2016 19:00:00,U,17675,80,2989918,2989928,,,11/15/2016 12:00:00,,100,,,,,,
4363426,4363375,08/18/2016 08:00:00,08/18/2016 20:00:00,U,35969,22,2989918,2989930,,,08/31/2016 12:00:00,,,,,,,,
4373771,4373770,09/12/2016 08:00:00,09/12/2016 20:00:00,U,2269,0,2989916,2989936,,,10/01/2016 12:00:00,,,,,,,,
4373796,4373770,09/12/2016 20:00:00,09/13/2016 20:00:00,U,2866,0,2989916,2989936,,,,,,,,,,,
4373826,4373770,09/18/2016 20:00:00,09/19/2016 20:00:00,U,2866,60,2989916,2989936,,,10/01/2016 12:00:00,,0,2989931,,2990315,2990324,2990326,2990318
4374213,4374144,07/15/2016 20:00:00,07/16/2016 19:00:00,U,268,60,2989916,2989928,268,2990055,07/18/2016 12:00:00,,100,2989929,2989927,2990316,2990324,,
4374234,4374144,07/16/2016 19:00:00,07/17/2016 19:00:00,U,268,80,2989916,2989928,268,2990055,07/18/2016 12:00:00,,100,2989929,2989927,2990316,2990324,,
4374254,4374144,07/17/2016 20:00:00,07/18/2016 19:00:00,U,268,84,2989915,2989928,268,2990055,07/18/2016 12:00:00,,100,2989929,2989927,2990316,2990324,,
4374270,4374144,07/18/2016 19:00:00,07/19/2016 19:00:00,U,268,87,2989915,2989928,268,2990055,07/18/2016 12:00:00,,100,2989929,2989927,2990316,2990324,,
4374287,4374144,07/19/2016 19:00:00,07/20/2016 20:30:00,U,268,95,2989915,2989928,268,2990055,07/18/2016 12:00:00,,100,2989929,2989927,2990316,2990332,,
4374303,4374144,07/20/2016 18:30:00,07/21/2016 19:30:00,F,268,100,2989915,2989928,268,2990055,07/18/2016 12:00:00,,100,2989929,2989927,2990316,,,
4375400,4375105,09/20/2016 21:00:00,09/21/2016 20:00:00,F,1383,95,2989916,2989936,,,,,,,,,,,
4375420,4375105,09/21/2016 20:00:00,09/21/2016 20:15:00,F,1383,100,2989916,2989936,1383,2990055,09/25/2016 12:00:00,,,,,,,,
4375465,4375464,07/15/2016 11:00:00,07/16/2016 02:00:00,I,200,0,2989914,2989936,,,07/31/2016 12:00:00,,0,,,2990314,2990321,2990324,2990323
4376947,4376918,07/16/2016 20:00:00,07/17/2016 17:45:00,U,205,50,2989916,2989934,225,2990055,07/20/2016 12:00:00,,100,2989928,,2990314,2990324,2990332,
4376970,4376918,07/17/2016 17:45:00,07/18/2016 18:00:00,U,205,70,2989916,2989934,205,2990055,07/20/2016 12:00:00,,100,2989928,,2990315,2990324,2990332,
4376992,4376918,07/17/2016 18:00:00,07/18/2016 20:00:00,U,205,70,2989916,2989934,205,2990055,07/19/2016 12:00:00,,100,2989928,,2990316,2990324,2990332,
4377014,4376918,07/19/2016 18:00:00,07/20/2016 17:30:00,U,212,100,2989915,2989934,212,2990055,07/19/2016 12:00:00,,100,2989928,,2990316,2990332,,
4377026,4376918,07/18/2016 20:00:00,07/19/2016 18:00:00,U,205,100,2989915,2989934,205,2990055,07/19/2016 12:00:00,,100,2989928,,2990316,2990332,,
4377040,4376918,07/20/2016 17:00:00,07/21/2016 17:00:00,F,212,100,2989915,2989934,212,2990055,07/20/2016 12:00:00,,100,2989928,,2990316,,,
4377092,4377091,04/04/2016 20:30:00,04/07/2016 08:15:00,I,398,99,2989914,2989936,,,04/07/2016 12:00:00,,100,,,2990314,2990320,,
4377101,4377091,04/11/2016 07:00:00,04/11/2016 07:15:00,F,398,99,2989914,2989936,,,04/07/2016 12:00:00,,100,,,2990316,,,
4377132,4377131,04/02/2016 22:00:00,04/03/2016 20:30:00,F,327,100,2989915,2989936,327,2990055,04/03/2016 12:00:00,,100,,,2990315,,,
4377141,4377140,04/05/2016 14:30:00,04/07/2016 00:00:00,F,544,100,2989915,2989928,544,2990055,04/07/2016 12:00:00,,100,,,2990315,,,
4365864,4365528,11/25/2016 18:00:00,11/26/2016 18:00:00,U,729,99,2989918,2989935,729,2990055,,,,,,,,,
4365875,4365528,11/21/2016 18:00:00,11/22/2016 18:00:00,U,729,99,2989918,2989935,728,2990055,11/14/2016 12:00:00,,,,,,,,
4367057,4367056,06/08/2016 07:00:00,06/08/2016 23:00:00,F,21776,100,2989916,2989931,21776,2990055,06/08/2016 12:00:00,,100,2989927,,2990316,2990332,,
4367079,4367056,06/07/2016 07:00:00,06/07/2016 23:00:00,U,22328,90,2989916,2989931,22328,2990055,06/08/2016 12:00:00,,100,2989927,,2990316,2990332,2990324,2990323
4367103,4367056,06/06/2016 07:00:00,06/06/2016 21:00:00,I,20495,50,2989916,2989931,20500,2990055,06/08/2016 12:00:00,,100,2989927,,2990314,,,
4367134,4367133,08/31/2016 19:00:00,09/07/2016 09:00:00,F,0.1,0,2989915,2989936,,,09/07/2016 12:00:00,,0,,,2990316,,,
4367142,4367133,08/18/2016 23:15:00,08/18/2016 23:30:00,U,0.1,0,2989915,2989936,,,12/01/2016 12:00:00,,0,,,2990316,,,
4367150,4367133,08/14/2016 08:00:00,08/18/2016 23:00:00,I,0.1,0,2989915,2989936,,,,,0,,,2990316,,,
4367158,4367133,08/18/2016 16:00:00,08/25/2016 23:00:00,U,0.1,0,2989915,2989936,,,12/01/2016 12:00:00,,0,,,2990316,,,
4367170,4367169,08/11/2016 20:00:00,08/12/2016 17:00:00,U,550,40,2989916,2989931,575,2990055,08/14/2016 12:00:00,,100,2989927,,2990315,2990324,2990332,2990328
4367187,4367169,08/11/2016 17:30:00,08/12/2016 18:00:00,I,550,,,2989931,575,2990055,08/14/2016 12:00:00,,100,2989927,,2990315,2990332,2990324,2990328
4368568,4367985,08/20/2016 08:00:00,08/20/2016 20:00:00,U,19909,35,2989918,2989928,,2990055,08/29/2016 12:00:00,,,,,,,,
4369521,4367985,08/29/2016 20:00:00,08/30/2016 08:00:00,U,46344,75,2989918,2989928,,2990055,09/03/2016 12:00:00,,100,,,,,,
4369574,4367985,08/27/2016 08:00:00,08/27/2016 20:00:00,U,45108,52,2989918,2989928,,2990055,09/03/2016 12:00:00,,,,,,,,
4371003,4370645,06/09/2016 08:00:00,06/09/2016 22:00:00,U,5000,10,2989916,2989931,,,07/15/2016 12:00:00,,100,2989929,,2990313,2990321,2990329,2990319
4371048,4370645,06/20/2016 08:00:00,06/22/2016 15:30:00,F,4087,100,2989915,2989931,4087,2990055,06/22/2016 12:00:00,,100,2989929,,2990316,,,
4371091,4371090,08/26/2016 16:30:00,09/02/2016 11:15:00,F,320,100,2989915,2989936,320,2990055,08/29/2016 12:00:00,,100,,,2990315,2990321,2990329,2990325
4371111,4371110,08/27/2016 21:00:00,08/28/2016 19:30:00,U,725,75,2989916,2989939,800,,08/29/2016 12:00:00,,100,,,2990314,2990321,2990329,
4371131,4371110,08/27/2016 12:45:00,08/27/2016 20:30:00,I,500,0,2989916,2989939,,,08/31/2016 12:00:00,,100,,,2990314,2990321,2990329,
4372117,4371632,07/24/2016 00:00:00,07/25/2016 00:00:00,U,14131,66,2989916,2989938,,,,,,,,,,,
4372149,4371632,07/29/2016 22:00:00,07/30/2016 22:00:00,U,14522,47,2989916,2989938,,,11/01/2016 12:00:00,,,,,,,,
4373254,4373190,09/13/2016 19:00:00,09/14/2016 19:00:00,U,2452,10,2989916,2989936,3000,2990055,10/01/2016 12:00:00,,,,,,,,
4373284,4373190,09/14/2016 07:00:00,09/15/2016 07:00:00,U,2452,12,2989916,2989936,3000,2990055,10/01/2016 12:00:00,,,,,,,,
4373314,4373190,09/15/2016 19:00:00,09/16/2016 19:00:00,U,2560,40,2989916,2989936,3000,2990055,10/01/2016 12:00:00,,100,,,,,,
4361408,4361201,08/24/2016 19:00:00,08/25/2016 19:00:00,U,246,0,2989916,2989936,,,10/21/2016 12:00:00,,,,,,,,
4361653,4361201,09/15/2016 19:00:00,09/16/2016 19:00:00,U,2115,7,2989916,2989936,2190,2990055,10/21/2016 12:00:00,,,,,,,,
4362312,4362234,11/16/2016 16:00:00,11/17/2016 16:00:00,U,2402,95,2989916,2989935,2402,2990055,11/18/2016 12:00:00,,,,,,,,
4362331,4362234,11/19/2016 16:00:00,11/20/2016 16:00:00,U,2402,95,2989916,2989935,2402,,11/30/2016 12:00:00,,,,,,,,
4362675,4362536,10/23/2016 19:00:00,10/24/2016 19:00:00,U,18132,60,2989918,2989928,,,,,,,,,,,
4363478,4363375,08/19/2016 08:00:00,08/19/2016 20:00:00,U,37020,40,2989918,2989930,,,08/31/2016 12:00:00,,100,,,,,,
4373849,4373770,09/15/2016 20:00:00,09/16/2016 20:00:00,U,2866,25,2989916,2989936,,,10/01/2016 12:00:00,,,,,,,,
4373877,4373770,09/13/2016 20:00:00,09/14/2016 20:00:00,U,2866,10,2989916,2989936,,,10/01/2016 12:00:00,,0,,,,,,
4374323,4374322,07/13/2016 19:00:00,07/14/2016 16:30:00,F,150,100,2989915,2989927,,,07/14/2016 12:00:00,,100,2989931,,2990316,2990332,,
4374336,4374335,07/14/2016 10:00:00,07/15/2016 10:00:00,I,221,100,2989916,2989929,,,07/14/2016 12:00:00,,100,,,2990314,,,
4374361,4374335,10/08/2016 08:00:00,10/08/2016 20:00:00,F,232,100,2989916,2989929,,,07/14/2016 12:00:00,,100,,,2990316,,,
4374378,4374377,07/15/2016 02:00:00,07/21/2016 21:00:00,U,982,0,2989914,2989928,,,10/01/2016 12:00:00,,0,,,2990316,2990324,2990332,
4374387,4374377,07/13/2016 19:02:00,07/15/2016 02:00:00,I,133,1,2989914,2989928,,,10/01/2016 12:00:00,,0,,,2990314,,,
4374395,4374377,07/15/2016 02:15:00,07/28/2016 18:00:00,F,798,0,2989914,2989928,798,2990055,10/01/2016 12:00:00,,0,,,2990316,,,
4374407,4374406,07/14/2016 00:00:00,07/16/2016 22:30:00,I,884.9,0,2989914,2989932,,,08/31/2016 12:00:00,,0,,,2990314,2990323,2990324,
4374416,4374406,07/23/2016 01:00:00,07/29/2016 01:00:00,U,904.8,0,2989914,2989932,,,08/31/2016 12:00:00,,2,,,2990316,2990332,,
4374424,4374406,07/17/2016 01:00:00,07/22/2016 17:30:00,U,884.9,0,2989914,2989932,,,08/31/2016 12:00:00,,0,,,2990316,2990332,,
4374432,4374406,09/03/2016 11:00:00,09/22/2016 18:00:00,F,904.8,100,2989914,2989932,904.8,2990055,09/22/2016 12:00:00,,100,,,2990316,,,
4375474,4375464,07/16/2016 02:00:00,07/23/2016 00:00:00,F,0.5,0,2989914,2989936,,,07/31/2016 12:00:00,,0,,,2990316,,,
4375489,4375488,07/14/2016 16:15:00,07/19/2016 23:30:00,I,149,0,2989914,2989936,,,08/15/2016 12:00:00,,0,,,2990315,2990322,2990325,2990324
4375498,4375488,07/26/2016 21:00:00,08/12/2016 17:30:00,F,202.5,3,2989914,2989936,,,08/15/2016 12:00:00,,0,,,2990316,,,
4375506,4375488,07/19/2016 23:30:00,07/26/2016 23:00:00,U,203,0,2989914,2989936,,,08/15/2016 12:00:00,,0,,,2990316,,,
4375534,4375533,07/20/2016 01:00:00,07/21/2016 01:00:00,I,10332,0,2989915,2989928,,,09/30/2016 12:00:00,,0,,,2990315,2990323,2990325,
4375543,4375533,08/26/2016 01:00:00,09/02/2016 01:00:00,F,10912.8,100,2989914,2989932,,,09/30/2016 12:00:00,,100,2989927,,2990316,,,
4375551,4375533,08/14/2016 01:00:00,08/20/2016 01:00:00,U,10912.8,0,2989914,2989932,,,09/30/2016 12:00:00,,0,2989927,,2990316,,,
4375559,4375533,08/06/2016 01:00:00,08/14/2016 01:00:00,U,10368.9,0,2989914,2989932,,,09/30/2016 12:00:00,,0,2989927,,2990316,,,
4377151,4377150,03/24/2016 14:15:00,03/24/2016 20:00:00,F,171,100,2989915,2989936,171,2990055,03/24/2016 12:00:00,,100,,,2990315,,,
4377160,4377159,04/17/2016 14:15:00,04/18/2016 21:00:00,F,128,100,2989915,2989936,128,2990055,04/18/2016 12:00:00,,100,,,2990315,,,
4377170,4377169,04/02/2016 15:30:00,04/05/2016 22:00:00,F,373,100,2989915,2989936,373,2990055,04/05/2016 12:00:00,,100,,,2990315,,,
4377180,4377179,04/15/2016 12:45:00,04/17/2016 22:00:00,F,283,100,2989915,2989936,283,2990055,04/17/2016 12:00:00,,100,,,2990315,,,
4377199,4377198,07/28/2016 20:45:00,07/28/2016 21:30:00,I,700,0,2989916,2989934,3000,2990055,08/01/2016 12:00:00,,100,,,,,,
4377222,4377198,07/28/2016 23:45:00,07/29/2016 20:00:00,U,1500,0,2989916,2989931,1500,2990055,,,,,,,,,
4365889,4365528,11/17/2016 18:00:00,11/18/2016 18:00:00,U,728,98,2989918,2989935,728,2990055,11/14/2016 12:00:00,,,,,,,,
4365901,4365528,11/12/2016 18:00:00,11/13/2016 18:00:00,U,728,94,2989918,2989935,728,2990055,11/14/2016 12:00:00,,,,,,,,
4367195,4367169,08/11/2016 19:30:00,08/12/2016 17:00:00,U,550,40,2989916,2989931,575,2990055,08/14/2016 12:00:00,,100,2989927,,2990315,2990332,2990324,2990328
4367203,4367169,08/12/2016 17:00:00,08/13/2016 17:00:00,U,550,60,2989916,2989931,575,2990055,08/14/2016 12:00:00,,100,2989927,,2990316,2990332,2990324,2990328
4367220,4367169,08/14/2016 17:00:00,08/15/2016 17:00:00,F,502,100,2989915,2989931,502,2990055,08/15/2016 12:00:00,,100,2989927,,2990316,2990324,2990332,
4367230,4367169,08/13/2016 17:00:00,08/14/2016 17:00:00,U,502,80,2989915,2989931,502,2990055,08/15/2016 12:00:00,,100,2989927,,2990316,2990332,2990324,
4367266,4367265,08/12/2016 14:15:00,08/13/2016 00:45:00,I,2200,70,2989916,2989927,2200,2990055,08/18/2016 12:00:00,,100,2989931,,2990315,2990332,,
4367276,4367265,08/18/2016 16:30:00,08/19/2016 16:30:00,F,2375,100,2989915,2989929,2375,2990055,08/18/2016 12:00:00,,100,,,2990316,,,
4367287,4367265,08/18/2016 03:30:00,08/19/2016 03:30:00,F,2375,100,2989915,2989929,2375,2990055,08/18/2016 12:00:00,,100,,,2990316,,,
4367297,4367265,08/17/2016 16:30:00,08/18/2016 16:30:00,U,2375,98,2989915,2989927,2375,2990055,08/18/2016 12:00:00,,100,2989931,,2990315,,,
4367308,4367265,08/16/2016 09:00:00,08/17/2016 00:45:00,U,2375,80,2989915,2989927,2375,2990055,08/18/2016 12:00:00,,100,2989931,,2990315,,,
4368622,4367985,08/18/2016 08:00:00,08/18/2016 20:00:00,U,1123,33,2989918,2989928,,2990055,08/29/2016 12:00:00,,,,,,,,
4369629,4367985,08/27/2016 20:00:00,08/28/2016 08:00:00,U,45108,52,2989918,2989928,,2990055,09/03/2016 12:00:00,,,,,,,,
4371148,4371110,08/30/2016 19:00:00,08/31/2016 19:00:00,U,440,36,2989917,2989939,440,2990055,09/04/2016 12:00:00,,,,,,,,
4371184,4371110,08/29/2016 19:00:00,08/30/2016 19:00:00,U,440,25,2989917,2989939,440,2990055,09/04/2016 12:00:00,,,,,,,,
4372178,4371632,07/28/2016 22:00:00,07/30/2016 00:00:00,U,14493,50,2989916,2989938,,,11/01/2016 12:00:00,,,,,,,,
4372207,4371632,07/30/2016 22:00:00,07/31/2016 22:00:00,U,14493,47,2989916,2989938,,,,,,,,,,,
4361165,4360963,10/31/2016 19:15:00,11/01/2016 13:00:00,F,360,100,2989915,2989931,380,2990055,10/31/2016 12:00:00,,100,2989935,,2990316,,,
4361175,4360963,10/22/2016 19:00:00,10/23/2016 16:30:00,U,360,75,2989915,2989931,380,2990055,10/31/2016 12:00:00,,100,2989935,,2990316,,,
4361202,4361201,09/11/2016 19:00:00,09/12/2016 19:00:00,U,1243,7,2989916,2989936,2190,2990055,10/21/2016 12:00:00,,,,,,,,
4361423,4361201,08/31/2016 19:00:00,09/01/2016 19:00:00,U,615,0,2989916,2989936,,,10/21/2016 12:00:00,,,,,,,,
4361669,4361201,09/16/2016 19:00:00,09/17/2016 19:00:00,U,2120,10,2989916,2989936,2190,2990055,10/21/2016 12:00:00,,,,,,,,
4362343,4362234,11/05/2016 07:00:00,11/06/2016 14:00:00,U,1250,15,2989916,2989935,,,11/18/2016 12:00:00,,100,,,,,,
4362721,4362536,10/20/2016 19:00:00,10/21/2016 19:00:00,U,17809,39,2989918,2989928,,,11/15/2016 12:00:00,,,,,,,,
4363539,4363375,08/19/2016 20:00:00,08/20/2016 08:00:00,U,37020,68,2989918,2989930,,,,,,,,,,,
4364143,4363375,08/24/2016 20:00:00,08/25/2016 20:00:00,U,36274,100,2989916,2989930,36274,2990055,08/31/2016 12:00:00,,100,,,,,,
4364168,4363375,08/27/2016 20:00:00,08/28/2016 20:00:00,U,36274,100,2989916,2989930,36274,2990055,08/31/2016 12:00:00,,100,2989927,2989936,2990316,2990332,,
4374440,4374406,08/26/2016 01:00:00,09/03/2016 01:00:00,U,904.8,0,2989914,2989932,,,09/30/2016 12:00:00,,100,,,2990316,,,
4374448,4374406,08/20/2016 01:00:00,08/26/2016 01:00:00,U,904.8,0,2989914,2989932,,,08/31/2016 12:00:00,,2,,,2990316,,,
4374456,4374406,08/06/2016 01:00:00,08/14/2016 01:00:00,U,904.8,0,2989914,2989932,,,08/31/2016 12:00:00,,2,,,2990316,,,
4374464,4374406,07/29/2016 11:00:00,08/05/2016 18:30:00,U,904.8,0,2989914,2989932,,,08/31/2016 12:00:00,,2,,,2990316,,,
4374472,4374406,08/14/2016 01:00:00,08/20/2016 01:00:00,U,904.8,0,2989914,2989932,,,08/31/2016 12:00:00,,2,,,2990316,,,
4374483,4374482,07/16/2016 20:30:00,07/17/2016 20:30:00,I,3997,0,2989914,2989928,,,08/15/2016 12:00:00,,0,2989927,,2990314,2990321,2990325,2990326
4375567,4375533,07/21/2016 11:00:00,08/05/2016 17:00:00,U,10368.9,0,2989914,2989932,,,09/30/2016 12:00:00,,0,2989927,,2990316,,,
4375575,4375533,07/21/2016 01:00:00,07/29/2016 01:00:00,U,10368.9,0,2989914,2989932,,,09/30/2016 12:00:00,,0,2989927,,2990316,,,2990332
4375583,4375533,08/20/2016 01:00:00,08/26/2016 01:00:00,U,10912.8,0,2989914,2989932,,,09/30/2016 12:00:00,,0,2989927,,2990316,,,
4375606,4375605,09/03/2016 18:00:00,09/04/2016 17:00:00,U,94.5,45,2989916,2989928,,,09/10/2016 12:00:00,,100,,,2990316,2990324,2990332,
4375621,4375605,09/03/2016 18:15:00,09/04/2016 17:00:00,U,102,45,2989916,2989928,,,09/10/2016 12:00:00,,100,,,2990316,2990324,2990332,
4375638,4375605,09/01/2016 15:00:00,09/02/2016 17:00:00,I,94.5,0,2989916,2989928,,,09/10/2016 12:00:00,,100,,,2990316,2990324,2990332,
4365182,4365170,08/05/2016 18:00:00,08/18/2016 18:00:00,I,120,5,2989915,2989928,4100,2990055,09/20/2016 12:00:00,,100,,,2990316,2990323,,
4365193,4365170,09/08/2016 18:00:00,09/15/2016 18:00:00,F,120,100,2989915,2989928,4100,2990055,09/15/2016 12:00:00,,100,,,2990316,2990332,,
4365201,4365170,09/01/2016 18:00:00,09/02/2016 18:00:00,U,130,4,2989915,2989928,4100,2990055,09/20/2016 12:00:00,,100,,,2990316,2990332,,
4365212,4365170,08/25/2016 18:00:00,09/01/2016 18:00:00,U,1000,4,2989915,2989928,4100,2990055,09/20/2016 12:00:00,,100,,,2990316,2990332,,
4365224,4365170,09/01/2016 18:15:00,09/08/2016 18:00:00,U,135,25,2989915,2989928,4100,2990055,09/20/2016 12:00:00,,100,,,2990316,2990332,,
4365244,4365243,05/30/2016 16:00:00,,I,938,99,2989916,2989927,938,2990055,06/05/2016 12:00:00,,100,2989931,,2990314,2990321,2990320,
4365252,4365243,05/31/2016 02:00:00,06/22/2016 14:00:00,F,938,100,2989916,2989927,938,2990055,06/05/2016 12:00:00,,100,2989931,,2990316,,,
4365919,4365528,11/16/2016 18:00:00,11/17/2016 18:00:00,U,728,98,2989918,2989935,728,2990055,11/14/2016 12:00:00,,,,,,,,
4365931,4365528,11/18/2016 18:00:00,11/19/2016 18:00:00,U,728,98,2989918,2989935,728,2990055,11/14/2016 12:00:00,,,,,,,,
4367318,4367265,08/14/2016 00:45:00,08/14/2016 00:50:00,U,2375,80,2989915,2989927,2375,2990055,08/18/2016 12:00:00,,100,2989931,,2990316,,,
4367330,4367265,08/13/2016 01:15:00,08/14/2016 00:45:00,U,2375,80,2989915,2989927,2375,2990055,08/18/2016 12:00:00,,100,2989931,,2990316,,,
4367353,4367352,03/24/2016 11:58:00,03/24/2016 13:53:00,F,0.25,100,2989914,2989935,0.25,2990055,03/24/2016 12:00:00,,100,,,2990314,2990321,,
4367374,4367373,04/05/2016 16:30:00,04/05/2016 20:30:00,F,320,0,2989915,2989927,320,2990055,04/05/2016 12:00:00,,100,2989929,,2990314,,,
4367388,4367387,04/07/2016 08:00:00,04/07/2016 20:00:00,I,220,100,2989915,2989936,220,2990055,04/10/2016 12:00:00,,100,2989927,,2990313,2990319,2990320,2990322
4367400,4367387,04/07/2016 09:00:00,04/07/2016 20:00:00,U,220,100,2989915,2989936,220,2990055,04/10/2016 12:00:00,,100,2989927,,2990314,2990322,2990323,2990324
4367413,4367387,04/08/2016 07:00:00,04/08/2016 20:00:00,U,220,100,2989915,2989936,220,2990055,04/10/2016 12:00:00,,100,2989927,,2990316,2990332,2990324,
4367425,4367387,04/09/2016 07:00:00,04/09/2016 20:00:00,U,220,100,2989915,2989936,220,2990055,04/10/2016 12:00:00,,100,2989927,,2990316,2990324,2990332,
4368668,4367985,08/24/2016 08:00:00,08/24/2016 20:00:00,U,41675,39,2989918,2989928,,2990055,,,,,,,,,
4369684,4367985,08/16/2016 20:00:00,08/17/2016 08:00:00,U,7300,25,2989918,2989928,,2990055,08/29/2016 12:00:00,,,,,,,,
4371218,4371110,08/28/2016 19:00:00,08/29/2016 19:00:00,U,430,15,2989917,2989939,430,2990055,09/04/2016 12:00:00,,,,,,,,
4371249,4371110,08/31/2016 19:00:00,09/01/2016 19:00:00,U,440,41,2989917,2989939,440,2990055,09/04/2016 12:00:00,,100,,,,,,
4371283,4371110,09/01/2016 19:00:00,09/02/2016 19:00:00,U,440,100,2989917,2989939,440,2990055,09/03/2016 12:00:00,,100,,,2990316,2990332,,
4372234,4371632,07/31/2016 22:15:00,08/01/2016 22:15:00,U,14541,48,2989916,2989938,,,11/01/2016 12:00:00,,22,,,,,,
4372257,4371632,07/31/2016 22:00:00,08/01/2016 22:00:00,U,14541,48,2989916,2989938,,,11/01/2016 12:00:00,,,,,,,,
4361217,4361201,08/29/2016 19:00:00,08/30/2016 19:00:00,U,322,0,2989916,2989936,,,10/21/2016 12:00:00,,,,,,,,
4361444,4361201,08/26/2016 19:00:00,08/27/2016 19:00:00,U,246,0,2989916,2989936,,,10/21/2016 12:00:00,,,,,,,,
4361685,4361201,09/03/2016 17:00:00,09/04/2016 17:00:00,U,615,0,2989916,2989936,2190,2990055,10/21/2016 12:00:00,,,,,,,,
4362351,4362234,11/06/2016 01:30:00,11/07/2016 01:30:00,U,1668,25,2989916,2989935,,,11/18/2016 12:00:00,,100,,,,,,
4362765,4362536,10/27/2016 19:00:00,10/28/2016 19:00:00,U,17958,85,2989918,2989928,,,11/15/2016 12:00:00,,,,,,,,
4363598,4363375,08/18/2016 20:00:00,08/19/2016 08:00:00,U,37002,26,2989918,2989930,,,,,,,,,,,
4364185,4363375,08/26/2016 20:00:00,08/27/2016 20:00:00,U,36274,100,2989916,2989930,36274,2990055,08/31/2016 12:00:00,,100,2989927,2989936,2990316,2990332,,
4364211,4363375,08/25/2016 20:00:00,08/26/2016 20:00:00,U,36274,100,2989916,2989930,36274,2990055,08/31/2016 12:00:00,,100,2989927,2989936,2990316,2990332,,
4374493,4374482,07/25/2016 13:30:00,08/05/2016 12:30:00,F,5006.6,0,2989914,2989928,,,08/15/2016 12:00:00,,0,2989927,,2990316,,,
4374502,4374482,07/17/2016 23:30:00,07/25/2016 23:00:00,U,4899,0,2989914,2989928,,,08/15/2016 12:00:00,,0,2989927,,2990316,,,
4374528,4374527,08/30/2016 06:00:00,09/08/2016 20:30:00,F,0.6,0,2989914,2989931,,,09/08/2016 12:00:00,,100,,,2990316,,,
4374537,4374536,08/30/2016 07:00:00,09/08/2016 20:30:00,F,0.1,0,2989914,2989931,,,09/06/2016 12:00:00,,100,,,2990316,,,
4374552,4374551,09/08/2016 09:00:00,09/15/2016 17:00:00,U,23,99,2989914,2989936,,,09/25/2016 12:00:00,,100,2989928,,2990316,2990324,2990332,
4374561,4374551,09/15/2016 17:00:00,09/22/2016 12:00:00,F,23,100,2989914,2989936,,,09/25/2016 12:00:00,,100,2989928,,2990316,,,
4375661,4375605,09/03/2016 17:00:00,09/04/2016 17:00:00,U,94.5,40,2989916,2989928,,,09/10/2016 12:00:00,,100,,,2990316,2990324,2990332,
