INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,STATUS,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,COMPLEXITY_LEVEL_IDENTIFIER,FUEL_MODEL_IDENTIFIER,PROJ_INCIDENT_AREA,PROJ_INC_AREA_UOM_IDENTIFIER,ANTICIPATED_COMPLETION_DATE,EXPECTED_CONTAINMENT_DATE,PCT_PERIM_TO_BE_CONTAINED,SECNDRY_FUEL_MODEL_IDENTIFIER,ADDNTL_FUEL_MODEL_IDENTIFIER,GEN_FIRE_BEHAVIOR_IDENTIFIER,FIRE_BEHAVIOR_1_IDENTIFIER,FIRE_BEHAVIOR_2_IDENTIFIER,FIRE_BEHAVIOR_3_IDENTIFIER
2726535,2726359,2015-07-12 23:00:00,2015-07-13 23:00:00,U,38558.3,0,1535969,1535988,,,,,1,,,1536369,1536381,1536377,1536378
2728138,2728137,2015-04-27 12:12:00,2015-04-28 08:00:00,F,350,100,1535969,1535983,350,1536109,04/29/2015 12:00:00,,100,,,,,,
2728177,2728176,2015-04-03 15:00:00,2015-04-04 13:00:00,F,1,100,,1535983,,,,,0,,,,,,
2728192,2728191,2015-04-02 15:00:00,2015-04-06 17:00:00,F,250,100,,1535983,,,,,0,,,,,,
2728205,2728204,2015-04-05 07:00:00,2015-04-05 10:00:00,F,1,100,,1535987,,,,,0,,,,,,
2728215,2728204,2015-04-04 14:30:00,2015-04-04 18:00:00,I,1,100,,1535987,,,,,0,,,,,,
2728236,2728235,2015-04-04 14:45:00,2015-04-04 18:30:00,F,120,100,,1535982,120,1536109,,,0,,,,,,
2728253,2728252,2015-03-30 13:30:00,2015-03-30 20:00:00,F,290,100,1535969,1535987,290,1536109,03/30/2015 12:00:00,,0,,,,,,
2728274,2728273,2015-04-10 08:00:00,2015-04-10 17:00:00,F,317,100,1535968,1535983,,,,,0,,,,,,
2728298,2728297,2015-04-12 17:00:00,2015-04-13 17:00:00,U,320,30,1535970,1535989,,,,,0,,,,,,
2728320,2728297,2015-04-14 17:00:00,2015-04-15 17:00:00,F,521,100,1535970,1535989,521,1536109,04/15/2015 12:00:00,,0,,,,,,
2728333,2728297,2015-04-13 17:00:00,2015-04-14 17:00:00,U,320,70,1535970,1535989,,,,,0,,,,,,
2730661,2730638,2015-04-04 13:00:00,2015-04-05 12:00:00,U,1700,100,,1535983,1700,1536109,04/05/2015 12:00:00,,0,,,,,,
2730673,2730638,2015-04-05 12:00:00,2015-04-06 15:00:00,F,1700,100,,1535983,1700,1536109,04/05/2015 12:00:00,,0,,,,,,
2731477,2731070,2015-05-25 18:00:00,2015-05-26 18:00:00,U,35321,51,1535972,1535987,,,,,0,1535981,1535983,1536370,1536386,1536378,
2726548,2726359,2015-07-08 01:00:00,2015-07-09 01:00:00,U,34614,0,1535969,1535988,,,,,0,1535990,,1536369,1536382,1536377,
2726574,2726359,2015-07-20 23:00:00,2015-07-21 23:00:00,U,65321.1,0,1535969,1535988,,,,,0,,,1536370,1536378,1536386,
2726586,2726359,2015-07-19 23:00:00,2015-07-20 23:00:00,U,65321.1,0,1535969,1535988,,,,,0,,,1536370,1536378,1536386,
2728349,2728297,2015-04-11 17:00:00,2015-04-12 17:00:00,I,221,10,1535970,1535989,,,,,0,,,,,,
2728382,2728381,2015-04-16 06:00:00,2015-04-19 17:00:00,F,100,100,1535969,1535989,100,1536109,04/19/2015 12:00:00,,100,,,,,,
2728394,2728381,2015-04-11 15:00:00,2015-04-13 07:00:00,I,100,100,1535969,1535989,100,1536109,,,100,,,,,,
2728407,2728406,2015-04-14 12:00:00,2015-04-18 16:00:00,F,350,100,1535969,1535983,330,1536109,04/13/2015 12:00:00,,100,,,1536370,,,
2728418,2728417,2015-04-06 12:30:00,2015-04-06 13:00:00,F,0.5,100,1535969,1535981,0.5,1536109,04/06/2015 12:00:00,,0,,,,,,
2728432,2728431,2015-04-14 17:00:00,2015-04-15 08:00:00,I,300,100,,1535982,300,1536109,07/15/2015 12:00:00,,0,,,,,,
2728446,2728431,2015-04-15 08:00:00,2015-04-17 14:45:00,U,300,0,1535969,1535982,300,1536109,07/15/2015 12:00:00,,100,,,,,,
2728454,2728431,2015-04-19 08:00:00,2015-04-21 08:00:00,F,135,100,1535969,1535982,135,1536109,07/15/2015 12:00:00,,0,,,,,,
2728473,2728472,2015-04-14 17:00:00,2015-04-16 15:30:00,I,1414,100,1535969,1535983,,,,,100,,,,,,
2728484,2728472,2015-04-14 17:30:00,2015-04-20 08:00:00,F,1414,100,1535969,1535983,1414,1536109,,,100,,,,,,
2730685,2730638,2015-04-02 13:30:00,2015-04-03 12:00:00,U,1700,95,,1535983,1700,1536109,04/05/2015 12:00:00,,5,,,,,,
2730697,2730638,2015-03-31 12:00:00,2015-03-31 18:00:00,U,1700,80,,1535983,2000,1536109,04/06/2015 12:00:00,,100,,,,,,
2730709,2730638,2015-03-31 13:00:00,2015-04-01 12:00:00,U,1700,80,,1535983,1700,1536109,04/05/2015 12:00:00,,100,,,,,,
2731516,2731070,2015-05-26 18:00:00,2015-05-27 18:00:00,U,35321,51,1535972,1535987,,,,,0,1535981,1535983,1536370,1536378,1536386,
2726598,2726359,2015-07-16 23:00:00,2015-07-17 23:00:00,U,77807.7,0,1535969,1535988,,,,,0,,,1536370,1536378,1536386,
2726609,2726359,2015-07-18 23:00:00,2015-07-19 23:00:00,U,65321.1,0,1535969,1535988,,,,,0,,,1536370,1536378,1536386,
2726621,2726359,2015-07-26 23:00:00,2015-07-27 23:00:00,U,65566.8,85,1535969,1535988,,,,,1,,,1536370,1536378,1536386,
2728507,2728506,2015-04-02 11:00:00,2015-04-02 20:45:00,F,360,100,1535968,1535989,360,1536109,04/02/2015 12:00:00,,100,,,1536368,,,
2728523,2728522,2015-01-28 14:30:00,2015-01-29 17:00:00,F,3,100,,1535983,,,,,0,,,,,,
2728541,2728540,2015-01-30 17:00:00,2015-02-03 10:00:00,F,2,100,,1535989,,,,,0,,,,,,
2728550,2728549,2015-01-31 13:30:00,2015-01-31 17:00:00,F,4,100,,1535989,,,,,0,,,,,,
2728559,2728558,2015-02-02 09:00:00,2015-02-02 11:00:00,U,10,100,,1535987,,,,,0,,,,,,
2728567,2728558,2015-02-01 12:15:00,2015-02-01 14:00:00,I,10,100,,1535987,,,,,0,,,,,,
2728577,2728558,2015-02-02 06:00:00,2015-02-02 07:00:00,U,10,100,,1535987,,,,,0,,,,,,
2728587,2728558,2015-02-02 08:00:00,2015-02-02 09:00:00,U,10,100,,1535987,,,,,0,,,,,,
2728597,2728558,2015-02-03 09:00:00,2015-02-03 22:00:00,F,10,100,,1535987,,,,,0,,,,,,
2728612,2728611,2015-02-03 02:30:00,2015-02-04 17:00:00,F,1,100,,1535983,,,,,0,,,,,,
2728631,2728630,2015-01-29 13:30:00,2015-01-29 18:15:00,F,75,100,1535969,1535982,75,1536109,01/29/2015 12:00:00,,0,,,,,,
2728646,2728645,2015-01-29 16:30:00,2015-01-29 19:15:00,F,27,100,1535969,1535982,27,1536109,01/29/2015 12:00:00,,1,,,,,,
2730720,2730638,2015-03-30 13:00:00,2015-03-31 12:00:00,I,1700,20,,1535983,2000,1536109,04/06/2015 12:00:00,,80,,,,,,
2730738,2730737,2015-04-01 07:15:00,2015-04-02 17:00:00,U,1000,70,,1535989,1034,1536109,04/02/2015 12:00:00,,100,,,,,,
2730754,2730737,2015-04-03 07:00:00,2015-04-04 17:00:00,F,1776,100,,1535989,1776,1536109,04/02/2015 12:00:00,,100,,,,,,
2730770,2730737,2015-03-30 12:30:00,2015-03-31 06:00:00,I,100,50,,1535989,200,,04/01/2015 12:00:00,,100,,,,,,
2730786,2730737,2015-04-01 07:00:00,2015-04-01 11:00:00,U,100,50,,1535989,1034,1536109,04/02/2015 12:00:00,,100,,,,,,
2730802,2730737,2015-03-31 07:00:00,2015-04-01 07:00:00,U,100,50,,1535989,1034,1536109,04/02/2015 12:00:00,,100,,,,,,
2730820,2730819,2015-03-27 09:30:00,2015-03-27 11:30:00,F,0.1,100,,1535981,0.1,1536109,03/27/2015 12:00:00,,0,,,,,,
2730838,2730837,2015-04-08 10:45:00,2015-04-08 11:00:00,F,450,99,,1535989,,,,,100,,,,,,
2730846,2730837,2015-04-01 08:00:00,2015-04-08 10:30:00,U,450,99,,1535989,,,,,100,,,,,,
2730854,2730837,2015-03-31 15:30:00,2015-04-01 00:30:00,I,450,99,,1535989,,,,,100,,,,,,
2730868,2730867,2015-01-17 14:15:00,2015-01-17 15:45:00,I,2,100,,1535983,2,1536109,01/17/2015 12:00:00,,0,,,,,,
2731618,2731070,2015-05-29 18:00:00,2015-05-30 18:00:00,U,35321,60,1535971,1535987,,,,,0,1535981,1535983,1536370,1536378,1536386,
2726631,2726359,2015-07-28 23:00:00,2015-07-29 23:00:00,U,65566.8,100,1535969,1535988,,,07/29/2015 12:00:00,,1,,,1536370,1536378,1536386,
2726641,2726359,2015-07-27 23:00:00,2015-07-28 23:00:00,U,65566.8,95,1535969,1535988,,,07/29/2015 12:00:00,,1,,,1536370,1536378,1536386,
2726651,2726359,2015-07-29 00:00:00,2015-08-02 23:00:00,U,65566,100,1535969,1535988,,,07/29/2015 12:00:00,,1,,,1536370,,,
2726660,2726359,2015-07-15 23:00:00,2015-07-16 23:00:00,U,45825.8,0,1535969,1535988,,,,,0,,,1536370,1536378,1536386,
2728697,2728696,2014-06-22 14:30:00,2014-06-23 03:00:00,U,150,34,,1535985,175,1536109,06/24/2014 14:00:00,,66,,,,,,
2728718,2728717,2015-04-04 14:30:00,2015-04-05 18:00:00,F,2781,100,,1535989,,,,,0,,,,,,
2728734,2728733,2015-02-07 12:30:00,2015-02-07 14:15:00,F,4,100,1535969,1535982,4,1536109,02/07/2015 12:00:00,,0,,,,,,
2728751,2728750,2015-02-14 14:30:00,2015-02-14 17:30:00,F,7,100,1535969,1535989,7,1536109,02/14/2015 12:00:00,,0,,,,,,
2728767,2728766,2015-04-05 19:30:00,2015-04-07 17:00:00,F,145,100,,1535983,,,,,0,,,,,,
2728789,2728788,2015-03-29 16:00:00,2015-03-29 18:00:00,F,500,100,,1535981,500,1536109,,,100,,,,,,
2728808,2728807,2015-04-09 17:30:00,2015-04-13 12:00:00,F,3,100,,,,,,,0,,,,,,
2728820,2728819,2015-04-12 08:00:00,2015-04-13 08:00:00,F,45,95,1535969,,45,1536109,,,5,,,,,,
2728831,2728819,2015-04-11 12:30:00,2015-04-11 15:30:00,I,45,95,1535969,,45,1536109,,,5,,,,,,
2728854,2728853,2015-04-08 16:35:00,2015-04-08 18:36:00,F,7,100,1535969,1535985,7,1536109,04/08/2015 12:00:00,,0,,,1536369,,,
2730879,2730867,2015-01-17 14:30:00,2015-01-17 16:00:00,F,2,100,1535969,1535983,2,1536109,01/17/2015 12:00:00,,0,,,,,,
2730895,2730894,2015-03-30 16:00:00,2015-03-31 17:00:00,F,1610,100,,,1610,1536109,03/31/2015 12:00:00,,0,,,,,,
2730910,2730909,2015-03-28 15:15:00,2015-03-28 16:15:00,F,300,100,,,300,1536109,,,100,,,,,,
2730925,2730924,2015-05-07 11:00:00,2015-05-07 23:00:00,I,743,90,1535969,1535981,750,1536109,05/21/2015 12:00:00,,100,1535983,,1536369,1536376,1536378,
2730935,2730924,2015-05-09 17:30:00,2015-05-15 21:45:00,U,743,90,1535969,1535981,743,1536109,05/21/2015 12:00:00,,100,,,1536370,,,
2731689,2731070,2015-05-30 17:00:00,2015-05-31 17:00:00,U,35321,70,1535971,1535987,,,,,0,1535981,1535983,1536370,1536378,1536386,
2726672,2726359,2015-08-14 23:00:00,2015-08-21 23:00:00,F,66267,100,1535969,1535988,,,07/29/2015 12:00:00,,1,,,1536370,,,
2726681,2726359,2015-06-24 16:45:00,2015-06-28 01:00:00,I,2840,0,1535968,1535982,,,,,0,,,1536369,1536382,1536378,1536386
2726696,2726695,2015-07-21 08:00:00,2015-07-21 22:00:00,F,3,0,1535968,1535982,,,,,0,,,1536370,,,
2726711,2726710,2015-05-02 11:00:00,2015-05-02 22:45:00,I,200,96,1535970,1535990,267,1536109,05/02/2015 12:00:00,,0,,,,,,
2726729,2726710,2015-05-03 06:00:00,2015-05-04 13:00:00,F,331,100,1535969,1535990,331,1536109,05/02/2015 12:00:00,,0,,,,,,
2726767,2726766,2015-06-19 20:00:00,2015-06-20 08:00:00,U,500,30,1535971,1535982,500,1536109,06/23/2015 12:00:00,,100,1535984,,1536368,,,
2728870,2728869,2015-04-14 15:00:00,2015-04-15 15:00:00,I,6000,30,1535970,1535982,6000,1536109,04/17/2015 12:00:00,,30,,,,,,
2728891,2728869,2015-04-15 15:00:00,2015-04-16 15:00:00,U,5420,80,1535970,1535982,5420,1536109,04/17/2015 12:00:00,,20,,,,,,
2728912,2728869,2015-04-16 16:00:00,2015-04-17 16:00:00,U,5420,90,1535970,1535982,5420,1536109,04/17/2015 12:00:00,,10,,,,,,
2728932,2728869,2015-04-16 18:00:00,2015-04-17 13:00:00,F,5420,100,1535970,1535982,5420,1536109,04/17/2015 12:00:00,,0,,,,,,
2728955,2728954,2015-04-11 16:30:00,2015-04-11 20:00:00,F,0.5,100,,1535989,0.5,1536109,04/11/2015 12:00:00,,0,,,,,,
2730995,2730994,2015-04-18 14:45:00,2015-04-18 20:00:00,F,4,100,1535969,1535983,4,1536109,04/19/2015 12:00:00,,100,,,1536369,1536375,,
2731013,2731012,2015-05-12 16:00:00,2015-05-13 15:00:00,I,50,0,1535970,1535989,500,1536109,,,100,,,1536368,,,
2731024,2731012,2015-05-13 15:30:00,2015-05-14 15:30:00,U,100,50,1535970,1535989,115,1536109,,,100,,,1536369,1536376,1536377,
2731036,2731012,2015-05-15 15:30:00,2015-05-19 15:30:00,U,100,96,1535970,1535989,100,1536109,,,100,,,1536370,1536386,,
2731046,2731012,2015-05-14 15:30:00,2015-05-15 15:30:00,U,100,50,1535970,1535989,100,1536109,,,100,,,1536370,1536378,1536386,
2731057,2731012,2015-05-19 15:30:00,2015-05-21 15:30:00,F,100,100,1535970,1535989,100,1536109,,,100,,,1536370,,,
2731555,2731070,2015-06-03 17:00:00,2015-06-04 17:00:00,U,35321,90,1535971,1535987,,,,,0,1535981,1535983,1536370,1536378,1536386,
2726808,2726766,2015-06-20 08:00:00,2015-06-20 20:00:00,U,500,30,1535971,1535982,500,1536109,06/23/2015 12:00:00,,100,1535984,,1536368,1536373,1536380,
2726857,2726766,2015-06-18 19:30:00,2015-06-19 20:00:00,I,350,15,1535971,1535982,1200,1536109,06/24/2015 12:00:00,,100,1535985,,1536368,1536383,1536385,1536380
2726901,2726766,2015-06-19 08:05:00,2015-06-19 21:00:00,U,600,30,1535971,1535982,1200,1536109,06/23/2015 12:00:00,,100,,,1536368,1536383,1536385,1536380
2726942,2726766,2015-06-19 08:00:00,2015-06-19 20:00:00,U,500,0,1535971,1535982,1200,1536109,06/24/2015 12:00:00,,100,1535985,,1536368,1536383,1536385,1536380
2728966,2728965,2015-04-06 13:15:00,2015-04-07 11:00:00,F,5.8,100,1535969,1535989,5.8,1536109,04/07/2015 12:00:00,,0,,,,,,
2728989,2728988,2015-04-15 14:00:00,2015-04-15 20:00:00,I,4500,0,,1535990,5000,1536109,,,0,,,,,,
2729009,2728988,2015-04-19 07:00:00,2015-04-19 19:00:00,U,4550,80,1535971,1535990,4600,1536109,04/20/2015 12:00:00,,100,,,,,,
2729021,2728988,2015-04-16 07:00:00,2015-04-16 19:00:00,U,4700,30,1535971,1535990,5000,1536109,04/20/2015 12:00:00,,71,,,,,,
2729050,2728988,2015-04-18 07:00:00,2015-04-18 19:00:00,U,4550,80,1535971,1535990,4700,1536109,04/20/2015 12:00:00,,100,,,,,,
2729075,2728988,2015-04-17 07:00:00,2015-04-17 19:00:00,U,4700,60,1535971,1535990,5000,1536109,04/20/2015 12:00:00,,100,,,,,,
2729101,2728988,2015-04-19 17:00:00,2015-04-20 12:00:00,F,4550,100,1535970,1535990,4550,1536109,04/20/2015 12:00:00,,100,,,,,,
2729131,2729130,2015-04-18 18:12:00,2015-04-19 02:00:00,I,300,0,,1535985,,,,,0,,,,,,
2731657,2731070,2015-06-01 17:00:00,2015-06-02 17:00:00,U,35321,80,1535971,1535987,,,,,0,1535981,1535983,1536370,1536378,1536386,
2726982,2726766,2015-06-21 08:00:00,2015-06-21 20:00:00,U,500,40,1535971,1535982,500,1536109,06/23/2015 12:00:00,,100,1535984,,1536370,1536378,1536386,
2727037,2726766,2015-06-22 08:00:00,2015-06-22 20:00:00,U,500,60,1535971,1535982,500,1536109,06/23/2015 12:00:00,,100,1535984,,1536370,1536386,1536378,
2727064,2726766,2015-06-22 20:00:00,2015-06-23 08:00:00,U,500,90,1535971,1535982,500,1536109,06/23/2015 12:00:00,,100,1535984,,1536370,1536378,1536386,
2729151,2729130,2015-04-20 20:00:00,2015-04-21 08:00:00,U,1020,60,1535970,1535993,,,,,100,,,,,,
2729174,2729130,2015-04-23 08:01:00,2015-04-23 20:00:00,U,1049,98,1535970,1535993,1049,1536109,04/24/2015 12:00:00,,100,,,,,,
2729189,2729130,2015-04-21 08:00:00,2015-04-21 20:00:00,U,1020,75,1535970,1535993,,,04/24/2015 12:00:00,,100,,,,,,
2729209,2729130,2015-04-22 08:00:00,2015-04-22 20:00:00,U,1049,92,1535970,1535993,1049,1536109,04/24/2015 12:00:00,,100,,,,,,
2729224,2729130,2015-04-21 20:00:00,2015-04-22 08:00:00,U,1049,85,1535970,1535993,1049,1536109,04/24/2015 12:00:00,,100,,,,,,
2729244,2729130,2015-04-24 08:00:00,2015-04-24 10:00:00,F,1049,100,1535970,1535993,1049,1536109,04/24/2015 12:00:00,,100,,,,,,
2731071,2731070,2015-05-21 18:00:00,2015-05-22 18:00:00,U,35274,27,1535972,1535987,,,,,0,1535981,,1536368,1536375,1536376,1536377
2731727,2731070,2015-05-27 18:00:00,2015-05-28 18:00:00,U,35321,51,1535971,1535987,,,,,0,1535981,1535983,1536370,1536378,1536386,
2727091,2726766,2015-06-23 08:00:00,2015-06-23 20:00:00,U,500,95,1535971,1535982,500,1536109,06/27/2015 12:00:00,,100,1535984,,1536370,1536386,1536378,
2727116,2726766,2015-06-20 20:00:00,2015-06-21 08:00:00,U,500,40,1535971,1535982,500,1536109,06/23/2015 12:00:00,,100,1535984,,1536370,1536378,,
2727166,2726766,2015-06-21 20:00:00,2015-06-22 08:00:00,U,500,60,1535971,1535982,500,1536109,06/23/2015 12:00:00,,100,1535984,,1536370,1536386,1536378,
2729259,2729130,2015-04-23 08:00:00,2015-04-23 20:00:00,U,1049,96,1535970,1535993,1049,1536109,04/24/2015 12:00:00,,100,,,,,,
2729274,2729130,2015-04-23 20:00:00,2015-04-24 08:00:00,U,1049,98,1535970,1535993,1049,1536109,04/24/2015 12:00:00,,100,,,,,,
2729289,2729130,2015-04-20 08:00:00,2015-04-20 20:00:00,U,1020,55,1535970,1535993,,,,,100,,,,,,
2729312,2729130,2015-04-18 20:00:00,2015-04-19 13:00:00,U,980,25,1535970,1535993,,,,,100,,,,,,
2729338,2729130,2015-04-19 20:00:00,2015-04-20 08:00:00,U,1020,35,1535970,1535993,,,,,100,,,,,,
2731113,2731070,2015-05-19 19:00:00,2015-05-20 18:00:00,U,30249.5,13,1535972,1535987,,,,,0,,,1536368,1536375,1536376,
2731586,2731070,2015-05-31 17:00:00,2015-06-01 17:00:00,U,35321,75,1535971,1535987,,,,,0,1535981,1535983,1536370,1536378,1536386,
2727198,2726766,2015-06-23 20:00:00,2015-06-24 08:00:00,U,500,95,1535971,1535982,500,1536109,06/27/2015 12:00:00,,100,1535984,,1536370,1536378,1536386,
2727222,2726766,2015-06-25 08:00:00,2015-06-25 20:00:00,U,500,95,1535970,1535982,500,1536109,06/27/2015 12:00:00,,100,1535984,1535989,1536370,1536386,,
2727241,2726766,2015-06-24 20:00:00,2015-06-25 08:00:00,U,500,95,1535970,1535982,500,1536109,06/27/2015 12:00:00,,100,1535984,1535989,1536370,1536386,,
2727260,2726766,2015-06-26 08:00:00,2015-06-26 20:00:00,U,500,97,1535970,1535982,500,1536109,06/27/2015 12:00:00,,100,1535984,1535989,1536370,1536386,,
2729366,2729130,2015-04-19 20:01:00,2015-04-20 08:00:00,U,1020,35,1535970,1535993,,,,,100,,,,,,
2729396,2729395,2015-04-20 08:00:00,2015-04-20 20:00:00,F,191,100,,1535990,,,,,100,,,,,,
2729404,2729395,2015-04-19 14:00:00,2015-04-20 06:00:00,I,200,0,,1535990,,,,,100,,,,,,
2729418,2729417,2015-04-20 10:00:00,2015-04-20 18:00:00,U,136,100,,1535987,,,,,0,,,,,,
2729428,2729417,2015-04-19 12:30:00,2015-04-19 18:00:00,I,130,100,,1535987,,,,,0,,,,,,
2729438,2729417,2015-04-21 09:00:00,2015-04-21 17:00:00,F,136,100,,1535987,,,,,0,,,,,,
2729458,2729457,2015-04-22 09:00:00,2015-04-22 17:00:00,U,2100,85,,1535981,,,,,0,,,,,,
2729472,2729457,2015-04-24 09:00:00,2015-04-24 18:00:00,U,2100,92,,1535981,,,,,0,,,,,,
2729483,2729457,2015-04-25 10:00:00,2015-04-25 18:00:00,U,2103,92,,1535981,,,,,0,,,,,,
2729494,2729457,2015-04-26 08:00:00,2015-04-26 19:00:00,U,2103,92,,1535981,,,,,0,,,,,,
2729505,2729457,2015-04-21 08:00:00,2015-04-21 18:00:00,U,2100,75,,1535981,,,,,0,,,,,,
2729519,2729457,2015-04-23 05:00:00,2015-04-23 20:00:00,U,2100,90,,1535981,,,,,0,,,,,,
2729530,2729457,2015-04-24 08:00:00,2015-04-24 19:00:00,U,2100,92,,1535981,,,,,0,,,,,,
2731156,2731070,2015-05-14 06:00:00,2015-05-14 17:00:00,I,7689,5,1535972,1535987,,,,,5,,,1536368,1536375,1536377,1536378
2726055,2726035,2015-06-27 21:00:00,2015-06-28 21:00:00,U,19500,0,1535971,1535982,,,,,0,,,1536370,,,
2726063,2726035,2015-06-27 21:15:00,2015-06-28 23:15:00,F,19500,0,1535971,1535982,,,,,0,,,1536370,,,
2727278,2726766,2015-06-25 20:00:00,2015-06-26 08:00:00,U,500,96,1535970,1535982,500,1536109,06/27/2015 12:00:00,,100,1535984,1535989,1536370,1536386,,
2727331,2726766,2015-06-26 20:00:00,2015-06-27 08:00:00,U,500,97,1535970,1535982,500,1536109,06/27/2015 12:00:00,,100,1535984,1535989,1536370,1536386,,
2729541,2729457,2015-04-20 16:00:00,2015-04-20 21:00:00,U,1850,50,,1535981,,,,,0,,,,,,
2729555,2729457,2015-04-20 14:30:00,2015-04-20 23:45:00,I,300,50,,1535981,,,,,0,,,,,,
2729569,2729457,2015-04-27 08:00:00,2015-04-27 18:00:00,U,2103,92,,1535981,,,,,0,,,,,,
2729579,2729457,2015-04-28 08:00:00,2015-04-28 15:00:00,U,2103,92,,1535981,,,,,0,,,,,,
2729589,2729457,2015-04-29 12:00:00,2015-04-29 16:00:00,U,2103,100,,1535981,,,,,0,,,,,,
2729597,2729457,2015-04-30 08:00:00,2015-04-30 09:00:00,F,2103,100,,1535981,,,,,0,,,,,,
2729605,2729457,2015-04-29 07:00:00,2015-04-29 10:00:00,U,2103,100,,1535981,,,,,0,,,,,,
2729614,2729613,2015-04-21 09:00:00,2015-04-21 15:00:00,F,40,100,,1535987,,,,,0,,,,,,
2729627,2729613,2015-04-20 12:00:00,2015-04-20 21:00:00,U,40,100,,1535987,,,,,0,,,,,,
2729640,2729613,2015-04-20 10:30:00,2015-04-20 23:45:00,I,100,100,,1535987,,,,,0,,,,,,
2729687,2729686,2015-04-13 13:45:00,2015-04-13 15:30:00,F,0.1,100,1535968,1535983,0.1,1536109,04/13/2015 12:00:00,,0,,,,,,
2729703,2729702,2015-04-19 12:15:00,2015-04-19 16:00:00,F,4.9,100,,1535988,,,,,0,,,,,,
2729768,2729751,2015-03-12 15:15:00,2015-03-12 18:00:00,I,3000,50,,1535981,,,03/14/2015 12:00:00,,50,,,,,,
2729785,2729784,2015-03-12 13:15:00,2015-03-14 16:00:00,F,260,100,,1535985,,,,,0,,,,,,
2729712,2729711,2015-04-22 11:00:00,2015-04-23 13:00:00,F,336,100,,1535982,,,,,100,,,,,,
2729724,2729723,2015-04-18 11:15:00,2015-04-18 13:30:00,F,3.5,100,1535969,1535981,,,,,100,,,,,,
2729740,2729739,2015-03-12 16:45:00,2015-03-12 21:00:00,F,240,100,,1535983,240,1536109,,,0,,,,,,
2731180,2731070,2015-05-18 17:00:00,2015-05-19 17:00:00,U,21869.5,11,1535972,1535987,,,,,0,,,1536368,1536385,1536375,1536376
2726071,2726035,2015-06-26 03:00:00,2015-06-26 23:00:00,U,19500,0,1535971,1535982,,,,,0,,,1536370,,,
2726080,2726035,2015-06-27 03:00:00,2015-06-28 01:00:00,U,19500,0,1535971,1535982,,,,,0,,,1536370,,,
2726104,2726103,2015-05-24 08:00:00,2015-05-24 18:00:00,U,295,100,1535968,1535987,,,,,100,,,1536370,,,
2726113,2726103,2015-05-26 12:00:00,2015-05-26 14:00:00,F,295,100,1535968,1535987,,,,,100,,,1536370,,,
2726122,2726103,2015-05-20 08:00:00,2015-05-20 19:00:00,U,295,90,1535968,1535987,,,,,100,,,1536370,,,
2726134,2726103,2015-05-22 07:00:00,2015-05-22 15:00:00,U,295,100,1535968,1535987,,,,,100,,,1536370,,,
2726145,2726103,2015-05-16 11:45:00,2015-05-16 19:00:00,I,295,90,1535968,1535987,,,,,100,,,1536370,,,
2727372,2727371,2015-04-11 14:30:00,2015-04-12 12:00:00,I,10,100,1535969,1535983,,,,,0,,,,,,
2727385,2727371,2015-04-11 18:00:00,2015-04-16 16:00:00,F,10,100,1535969,1535983,8,1536109,04/12/2015 12:00:00,,0,,,,,,
2727409,2727408,2015-04-05 20:30:00,2015-04-06 12:00:00,F,750,100,1535970,,750,,04/06/2015 12:00:00,,0,,,,,,
2727425,2727424,2015-04-05 13:00:00,2015-04-05 16:00:00,F,2,100,1535969,1535989,2,1536109,04/05/2015 12:00:00,,0,,,,,,
2727442,2727441,2015-04-14 14:00:00,2015-04-15 09:00:00,F,390,100,1535969,1535983,,,,,100,,,,,,
2727461,2727460,2015-04-14 17:30:00,2015-04-14 18:00:00,F,4.6,100,,1535989,,,,,0,,,,,,
2727476,2727475,2015-04-17 20:00:00,2015-04-20 08:00:00,F,490,100,,1535990,490,1536109,04/17/2015 12:00:00,,0,,,,,,
2727490,2727475,2015-04-17 08:00:00,2015-04-17 22:00:00,U,490,80,,1535990,490,1536109,04/17/2015 12:00:00,,0,,,,,,
2727504,2727475,2015-04-15 13:00:00,2015-04-15 21:30:00,I,400,60,,1535990,600,1536109,04/20/2015 12:00:00,,0,,,,,,
2727531,2727530,2015-03-22 14:30:00,2015-03-22 15:00:00,F,400,100,1535969,1535981,400,1536109,03/22/2015 12:00:00,,100,,,,,,
2727549,2727548,2015-03-11 15:00:00,2015-03-12 17:00:00,F,1,100,,1535985,,,,,0,,,,,,
2727558,2727557,2015-03-13 09:00:00,2015-03-17 08:00:00,F,240,100,,1535990,,,,,100,,,,,,
2729752,2729751,2015-03-13 08:00:00,2015-03-13 18:00:00,F,3364,100,,1535981,,,03/14/2015 12:00:00,,0,,,,,,
2729798,2729797,2015-03-12 14:45:00,2015-03-13 15:00:00,I,712,50,,1535983,712,1536109,03/15/2015 12:00:00,,100,,,,,,
2729811,2729797,2015-03-14 07:00:00,2015-03-14 15:00:00,F,733,100,,1535983,733.5,1536109,03/14/2015 12:00:00,,100,,,,,,
2729829,2729828,2015-03-15 08:00:00,2015-03-15 19:00:00,F,10,100,,1535987,,,,,0,,,,,,
2729840,2729828,2015-03-14 14:30:00,2015-03-14 20:00:00,I,10,100,,1535987,,,,,0,,,,,,
